id,tweet_url,created_at,parsed_created_at,user_screen_name,text,tweet_type,coordinates,hashtags,media,urls,favorite_count,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_or_quote_id,retweet_or_quote_screen_name,retweet_or_quote_user_id,source,user_id,user_created_at,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_statuses_count,user_time_zone,user_urls,user_verified
9.90426E+17,https://twitter.com/LisaLamb8493707/status/990426029176049666,Sun Apr 29 03:02:21 +0000 2018,2018-04-29 03:02:21+00:00,LisaLamb8493707,"RT @wonky_wonk: @michelleisawolf @ the WH Correspondents’ Dinner:
“@SenateMajLdr isn’t here tonight. He had a prior engagement. He’s finall…",retweet,,,,,0,,,,en,,,4,9.90425E+17,wonky_wonk,9.30213E+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",8.55428E+17,Fri Apr 21 14:29:05 +0000 2017,FALSE,Love is patient and kind... Speaking up for the voiceless. https://t.co/TuEMDk0hkZ 🇺🇸😇🐼😎,71805,1154,1098,9,United States,Lisa Lamb,28143,,,FALSE
9.90426E+17,https://twitter.com/wonky_wonk/status/990426014458171392,Sun Apr 29 03:02:17 +0000 2018,2018-04-29 03:02:17+00:00,wonky_wonk,"@michelleisawolf @ the #whcd:
“Watching @maddow is like going to Target. You went in for milk but you left with shampoo, candles, and the entire history of the Byzantine Empire.”

#WhiteHouseCorrespondentsDinner #whcorrespondentsdinner #WHCD2018 #brea",original,,whcd WhiteHouseCorrespondentsDinner whcorrespondentsdinner WHCD2018 breaking,,,7,michelleisawolf,,267856525,en,,,1,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9.30213E+17,Mon Nov 13 23:18:45 +0000 2017,FALSE,#resist #insist #persist #enlist,277,57,282,0,"Los Angeles, CA",Wonky Wonk,604,,,FALSE
9.90426E+17,https://twitter.com/MissMollyB/status/990426000872878080,Sun Apr 29 03:02:14 +0000 2018,2018-04-29 03:02:14+00:00,MissMollyB,@michelleisawolf #WHCD https://t.co/F1icIZ0SHf,original,,WHCD,https://twitter.com/MissMollyB/status/990426000872878080/photo/1,,1,michelleisawolf,,267856525,und,,FALSE,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",281801538,Thu Apr 14 00:34:30 +0000 2011,FALSE,"Chattanoogan yet again, Ole Miss Grad, Cradle Whiskeypalian, & @BebeFurbaby's mommy",1160,655,2432,6,"Chattanooga, TN",Molly Beth Shaffer,1260,Central Time (US & Canada),,FALSE
9.90426E+17,https://twitter.com/notangrydude/status/990425931322929152,Sun Apr 29 03:01:57 +0000 2018,2018-04-29 03:01:57+00:00,notangrydude,"RT @sarahepolus: @michelleisawolf compares Sarah Huckabee Sanders to a martha on #HandmaidsTale ""Mike Pence, if you haven't seen it, you wo…",retweet,,HandmaidsTale,,,0,,,,en,,,1,9.90426E+17,sarahepolus,3700166962,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",7.72442E+17,Sun Sep 04 14:33:24 +0000 2016,FALSE,Sales Leader and Motivator.  Clemson Alum,2667,131,394,2,"Ohio, USA",Notangry Whiteguy,7490,,,FALSE
9.90426E+17,https://twitter.com/izzyrose33/status/990425903363747840,Sun Apr 29 03:01:51 +0000 2018,2018-04-29 03:01:51+00:00,izzyrose33,"@michelleisawolf .
❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
Michelle wolf crushed it!
Epic!!!!!
#WHCD https://t.co/IuOgxrbVFm",reply,,WHCD,https://twitter.com/izzyrose33/status/990425903363747840/photo/1,,14,michelleisawolf,9.89163E+17,267856525,en,,FALSE,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",127117188,Sun Mar 28 03:27:24 +0000 2010,FALSE,"Proud Independent Voter 
PRO-SCIENCE, PRO-🌏, PRO-🎓
 🚫TRUMP, 🚫PROPAGANDA  🚫 Corporate💰Welfare, 🚫GREED, NO PRIVATIZATION of PUBLIC TRUSTS💰🚫CORRUPTION",16796,442,723,11,United States,Im gonna regret this,7977,,,FALSE
9.90426E+17,https://twitter.com/lipstickham/status/990425823726526465,Sun Apr 29 03:01:32 +0000 2018,2018-04-29 03:01:32+00:00,lipstickham,RT @slimomma: @michelleisawolf  Thank you for kicking the liars to the curb @KellyannePolls @SarahHuckabee #FuckTheirShit #ICallBS #FireThe…,retweet,,FuckTheirShit ICallBS,,,0,,,,en,,,2,9.90421E+17,slimomma,248953277,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",17167419,Tue Nov 04 20:27:45 +0000 2008,FALSE,"Dodgers Fan, SoCal Progressive. Insist it's not about right or left, but right & wrong. Former MLB/NHL Video Producer & Editor. Doc Junkie. Loathes the GOP.",9698,1240,2343,62,"Banning, California",Secret Society Shithole Consensual Stable Genius,29490,Pacific Time (US & Canada),,FALSE
9.90426E+17,https://twitter.com/Jami_Rae/status/990425817510539264,Sun Apr 29 03:01:30 +0000 2018,2018-04-29 03:01:30+00:00,Jami_Rae,@michelleisawolf went IIIIIN! 🤣🤣🤣💀💀 #whcd https://t.co/SqfN8fVfa4,original,,whcd,https://twitter.com/Jami_Rae/status/990425817510539264/photo/1,,2,michelleisawolf,,267856525,en,,FALSE,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",22944766,Thu Mar 05 17:06:48 +0000 2009,FALSE,⭐️@barackobama & @britneyspears follow me...😏...so you should too!🤷‍♀️😄 👻Nothing2Makeup4👻 📩DM FOR PR/BUSINESS📩🔗ALL my links: https://t.co/0qtVx1w0fq🔗,1335,302494,20881,864,"P.O. Box 46859 KC, MO 64188",💚 #CurlyGirl 💚,69128,Central Time (US & Canada),https://www.instagram.com/_jamirae,FALSE
9.90426E+17,https://twitter.com/Noid68/status/990425796664676352,Sun Apr 29 03:01:25 +0000 2018,2018-04-29 03:01:25+00:00,Noid68,@michelleisawolf Amazing! #WHCD https://t.co/wn8nhbp6K4,original,,WHCD,https://twitter.com/Noid68/status/990425796664676352/photo/1,,1,michelleisawolf,,267856525,en,,FALSE,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1279358083,Tue Mar 19 02:40:34 +0000 2013,FALSE,If I'm Following You & You're Following Me: Who's The Leader? 🏳️‍🌈 #WhereAreWeGoing #AreWeThereYet #TheResistance,47934,1073,2115,12,ND,Dion,17713,,,FALSE
9.90426E+17,https://twitter.com/PauletteParis1/status/990425764746031104,Sun Apr 29 03:01:18 +0000 2018,2018-04-29 03:01:18+00:00,PauletteParis1,"@michelleisawolf You are goung to get torn apart for #WHCD, but you absolutely slayed it. ❤",reply,,WHCD,,,16,michelleisawolf,9.89163E+17,267856525,en,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",8.80896E+17,Fri Jun 30 21:07:26 +0000 2017,FALSE,If you can't be funny be Feeney.,147257,4148,4150,12,,Paulette Feeney,30769,,,FALSE
9.90426E+17,https://twitter.com/King_Razor_/status/990425753106792449,Sun Apr 29 03:01:15 +0000 2018,2018-04-29 03:01:15+00:00,King_Razor_,@michelleisawolf 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 #whcd https://t.co/JXJTvrg6v5,reply,,whcd,https://twitter.com/King_Razor_/status/990425753106792449/photo/1,,3,michelleisawolf,9.89163E+17,267856525,und,,FALSE,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",167870777,Sat Jul 17 18:56:11 +0000 2010,FALSE,Content Production Company. Naughty America @naughtyamerica and Tonights Girlfriend @tonightsgf . Random Tweets ahead. Contact: xintheboxxx@gmail.com,2406,5407,954,42,Hollywood,Razor Sharp Prod,4088,Pacific Time (US & Canada),,FALSE
9.90426E+17,https://twitter.com/ChrissyGrip/status/990425743728488448,Sun Apr 29 03:01:13 +0000 2018,2018-04-29 03:01:13+00:00,ChrissyGrip,@michelleisawolf is on FIRE 🔥🔥🔥 Killed it. #WHCD,original,,WHCD,,,0,michelleisawolf,,267856525,en,,,0,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2973545806,Sun Jan 11 18:42:41 +0000 2015,FALSE,"Creative Spirit, Graphic Designer, Thoughtful, Passionate, Optimistic Smart Ass",35,4,84,0,,Chrissy Grip,42,,,FALSE
9.90426E+17,https://twitter.com/janettwokay/status/990425742713368578,Sun Apr 29 03:01:12 +0000 2018,2018-04-29 03:01:12+00:00,janettwokay,RT @dellag11: @michelleisawolf U are my hero. U killed it. Best #WHCD in years.,retweet,,WHCD,,,0,,,,en,,,1,9.90423E+17,dellag11,9.66937E+17,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",18395215,Fri Dec 26 20:56:27 +0000 2008,FALSE,I'm an engineer & mom. Ruby Slippers & Enchanted Glass Sneakers are in my bag of tricks. #RegisteredIndependent; #GlassExplorers; #AMDRTP Alum,112564,7180,7790,215,Silicon Valley,janettwokay,221576,Pacific Time (US & Canada),http://page.is/janettwokay,FALSE
9.90426E+17,https://twitter.com/sarahepolus/status/990425742537318401,Sun Apr 29 03:01:12 +0000 2018,2018-04-29 03:01:12+00:00,sarahepolus,"@michelleisawolf compares Sarah Huckabee Sanders to a martha on #HandmaidsTale ""Mike Pence, if you haven't seen it, you would love it."" #nerdprom #whcd",original,,HandmaidsTale nerdprom whcd,,,1,michelleisawolf,,267856525,en,,,1,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",3700166962,Fri Sep 18 20:47:42 +0000 2015,FALSE,Reporter for The Washington Post's Reliable Source blog. Basically just tweet about animals and The Bachelor.,2684,1006,950,20,,Sarah Polus,1516,,https://www.washingtonpost.com/people/sarah-polus,TRUE
9.90426E+17,https://twitter.com/3leggedpanther/status/990425711306510336,Sun Apr 29 03:01:05 +0000 2018,2018-04-29 03:01:05+00:00,3leggedpanther,@michelleisawolf you killed the #WHCD the sound of silence in that room means everyone watching at home fuckin loved it! Good show m'lady...,original,,WHCD,,,0,michelleisawolf,,267856525,en,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2462332146,Thu Apr 24 23:03:07 +0000 2014,FALSE,as black as I wanna be...,13,40,176,1,,Jeff Edgar,292,,,FALSE
9.90426E+17,https://twitter.com/An_Omnist/status/990425666909716481,Sun Apr 29 03:00:54 +0000 2018,2018-04-29 03:00:54+00:00,An_Omnist,@michelleisawolf You did not disappoint at #WHCD! Looking forward to seeing more of you on TV!,original,,WHCD,,,4,michelleisawolf,,267856525,en,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",69240104,Thu Aug 27 08:36:04 +0000 2009,FALSE,,27076,217,833,6,"Redmond, WA",SamIAm,7307,Pacific Time (US & Canada),,FALSE
9.90426E+17,https://twitter.com/boones_twit/status/990425656113750016,Sun Apr 29 03:00:52 +0000 2018,2018-04-29 03:00:52+00:00,boones_twit,"@michelleisawolf OMG MICHELLE, I loved every second. You KILLED!!!! #whcd #whca #nerdprom",original,,whcd whca nerdprom,,,5,michelleisawolf,,267856525,en,,,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",161874691,Fri Jul 02 00:59:09 +0000 2010,FALSE,Get Big Money OUT of Politics.,8845,1189,4196,48,@WolfPacHQ,boones,10785,Pacific Time (US & Canada),http://www.wolf-pac.com/states,FALSE
9.90426E+17,https://twitter.com/NancyDeSisto/status/990425652959629317,Sun Apr 29 03:00:51 +0000 2018,2018-04-29 03:00:51+00:00,NancyDeSisto,"RT @From_The_Porch: @michelleisawolf @JimmyKimmelLive @repostapp Speaking from rural America. Watched the #WHCD, you were awesome! THANK YO…",retweet,,WHCD,,,0,,,,en,,,3,9.90424E+17,From_The_Porch,7.54268E+17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",37975547,Tue May 05 17:46:08 +0000 2009,FALSE,"Wife, mom, member of The Resistance Indivisible Aiken,Parelli Level 4, Planned Parenthood, believe science is real, Fundamental Christians are fake ✌🏼️",116083,1520,2527,22,"Aiken, South Carolina",Nancy DeSisto,12226,,,FALSE
9.90426E+17,https://twitter.com/ellewilliams101/status/990425602590232576,Sun Apr 29 03:00:39 +0000 2018,2018-04-29 03:00:39+00:00,ellewilliams101,"@michelleisawolf #WHCD LOVED her. Too raunchy? No, many can’t cope with an amazing comedian who is a woman. If guy says p****, ok, but if woman says it, they get their briefs all bunched up.",original,,WHCD,,,2,michelleisawolf,,267856525,en,,,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",436405070,Wed Dec 14 04:34:37 +0000 2011,FALSE,,1963,39,197,0,,elle,879,,,FALSE
9.90426E+17,https://twitter.com/meskus1/status/990425569262157824,Sun Apr 29 03:00:31 +0000 2018,2018-04-29 03:00:31+00:00,meskus1,@michelleisawolf thank you for your #WHCD performance. I laughed at every joke #killedit,original,,WHCD killedit,,,2,michelleisawolf,,267856525,en,,,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2724891913,Mon Aug 11 23:23:56 +0000 2014,FALSE,I can edit this later right...,398,47,191,2,Richmond CA,George Meskus,235,,,FALSE
9.90426E+17,https://twitter.com/LtCmdShelby2017/status/990425520461541377,Sun Apr 29 03:00:19 +0000 2018,2018-04-29 03:00:19+00:00,LtCmdShelby2017,@michelleisawolf Boss lady! I loved you!!! #WHCD AWESOME! Everyone was thrown under the bus! Great job!,original,,WHCD,,,0,michelleisawolf,,267856525,en,,,1,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",8.43351E+17,Sun Mar 19 06:38:12 +0000 2017,FALSE,"Part of Enterprise-D, Defense planner against Borg invasion. 💥Add me to lists or troll me you're blocked💥 SFADS8/GeeksResist; Retweets ≠ endorsement or likes.",7521,1084,1124,1,GeekResist HQ,LtCmdrShelby2017🖖🏼🌊,6924,,,FALSE
9.90425E+17,https://twitter.com/aerick2014/status/990425491608817665,Sun Apr 29 03:00:13 +0000 2018,2018-04-29 03:00:13+00:00,aerick2014,"RT @cj_bamagirl24jb: @michelleisawolf :

She came. 

She slayed. 

She rocks. 

THANK YOU MICHELLE WOLF!!!

#MichelleWolf
#WHCD
#NerdProm",retweet,,MichelleWolf WHCD NerdProm,,,0,,,,en,,,46,9.90422E+17,cj_bamagirl24jb,2716975151,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2728177808,Wed Aug 13 01:57:34 +0000 2014,FALSE,,5540,26,340,1,"Seattle, WA",Anne Erickson,2781,,,FALSE
9.90425E+17,https://twitter.com/ruklifestyle10/status/990425429453561857,Sun Apr 29 02:59:58 +0000 2018,2018-04-29 02:59:58+00:00,ruklifestyle10,@michelleisawolf you were great. #WHCD https://t.co/TqVPKfpz1E,original,,WHCD,https://twitter.com/ruklifestyle10/status/990425429453561857/photo/1,,1,michelleisawolf,,267856525,en,,FALSE,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",8.48918E+17,Mon Apr 03 15:18:30 +0000 2017,FALSE,"Art, Design, Fashion, Health, Mindfulness, Politics & Humanity",10978,54,550,2,,RK,1051,America/New_York,,FALSE
9.90425E+17,https://twitter.com/meowlinda/status/990425413166944256,Sun Apr 29 02:59:54 +0000 2018,2018-04-29 02:59:54+00:00,meowlinda,@michelleisawolf was HILARIOUS tonight at the #WHCD,original,,WHCD,,,1,michelleisawolf,,267856525,en,,,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",39604024,Tue May 12 21:42:53 +0000 2009,FALSE,The early worm gets eaten by the bird,463,28,160,0,"Glendale, AZ 85308",Meowlinda,68,,,FALSE
9.90425E+17,https://twitter.com/kimbo_slice_44/status/990425380279418880,Sun Apr 29 02:59:46 +0000 2018,2018-04-29 02:59:46+00:00,kimbo_slice_44,@michelleisawolf killed it tonight at the #WHCD. Loved it!,original,,WHCD,,,3,michelleisawolf,,267856525,en,,,1,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3033733843,Sat Feb 21 01:17:58 +0000 2015,FALSE,,108,11,262,0,,kimberly,12,,,FALSE
9.90425E+17,https://twitter.com/Vetivera24/status/990425291251109889,Sun Apr 29 02:59:25 +0000 2018,2018-04-29 02:59:25+00:00,Vetivera24,"RT @wonky_wonk: @michelleisawolf @ the WH Correspondents’ Dinner:
“@IvankaTrump is the diaper genie of the administration. On the outside s…",retweet,,,,,0,,,,en,,,12,9.90425E+17,wonky_wonk,9.30213E+17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",111501949,Fri Feb 05 04:18:43 +0000 2010,FALSE,"Canadian patriot with a north american heart, loving all the energy generated by the times we live in UNTIL 2017 WHEN MR OBAMA LEFT OFFICE!",10151,201,175,42,"New Tecumseth, Ontario",Alma Blanca,34722,Eastern Time (US & Canada),http://www.thewilltobetrue.com,FALSE
9.90425E+17,https://twitter.com/peg1955/status/990425285504847872,Sun Apr 29 02:59:23 +0000 2018,2018-04-29 02:59:23+00:00,peg1955,"RT @cj_bamagirl24jb: @michelleisawolf :

She came. 

She slayed. 

She rocks. 

THANK YOU MICHELLE WOLF!!!

#MichelleWolf
#WHCD
#NerdProm",retweet,,MichelleWolf WHCD NerdProm,,,0,,,,en,,,46,9.90422E+17,cj_bamagirl24jb,2716975151,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",75879969,Sun Sep 20 21:31:30 +0000 2009,FALSE,"loyalty, truth, reality #RESIST #STRENGTH. #IMPEACH #SonomaCountyStrong #risefromtheashes #Loveisthickerthansmoke #Banassaultrifles #sensibleguncontrol",20868,986,843,11,,Gep,51892,,,FALSE
9.90425E+17,https://twitter.com/janettwokay/status/990425263765733376,Sun Apr 29 02:59:18 +0000 2018,2018-04-29 02:59:18+00:00,janettwokay,RT @slightpepper0: @michelleisawolf SO GOOD! #WHCD,retweet,,WHCD,,,0,,,,en,,,1,9.90423E+17,slightpepper0,373088590,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",18395215,Fri Dec 26 20:56:27 +0000 2008,FALSE,I'm an engineer & mom. Ruby Slippers & Enchanted Glass Sneakers are in my bag of tricks. #RegisteredIndependent; #GlassExplorers; #AMDRTP Alum,112564,7180,7790,215,Silicon Valley,janettwokay,221576,Pacific Time (US & Canada),http://page.is/janettwokay,FALSE
9.90425E+17,https://twitter.com/migueldaltex/status/990425258116071424,Sun Apr 29 02:59:17 +0000 2018,2018-04-29 02:59:17+00:00,migueldaltex,@michelleisawolf  👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽#WhiteHouseCorrespondentsDinner #WHCD  @realDonaldTrump,original,,WhiteHouseCorrespondentsDinner WHCD,,,5,michelleisawolf,,267856525,und,"Dallas, TX",,1,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",796601000,Sat Sep 01 18:18:02 +0000 2012,FALSE,"Everything Happens For A Reason.  Sometimes for the BEST , most times not  ! Just remember  your Higher Power  has a Reason ! Hang in there!",907,10,9,0,"Texas, USA",MiGuEl,854,Central Time (US & Canada),,FALSE
9.90425E+17,https://twitter.com/tuscarora555/status/990425252734828544,Sun Apr 29 02:59:16 +0000 2018,2018-04-29 02:59:16+00:00,tuscarora555,"RT @Daxmanradio: @michelleisawolf Thank you. In the toxic environment of lies, corruption and fake news, your comedy was supercharged with…",retweet,,,,,0,,,,en,,,1,9.90424E+17,Daxmanradio,19363353,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",4911026841,Mon Feb 15 00:23:17 +0000 2016,TRUE,,164,13,153,0,,mrichard,158,,,FALSE
9.90425E+17,https://twitter.com/wonky_wonk/status/990425251602313216,Sun Apr 29 02:59:15 +0000 2018,2018-04-29 02:59:15+00:00,wonky_wonk,"@michelleisawolf @ the WH Correspondents’ Dinner:
“I’m a little star struck [of @SarahHuckabee]. I love you as Aunt Lydia in #HandmaidsTale.”

🤩

#WhiteHouseCorrespondentsDinner #whcorrespondentsdinner #whcd #WHCD2018 #breaking @whca",original,,HandmaidsTale WhiteHouseCorrespondentsDinner whcorrespondentsdinner whcd WHCD2018 breaking,,,5,michelleisawolf,,267856525,en,,,3,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9.30213E+17,Mon Nov 13 23:18:45 +0000 2017,FALSE,#resist #insist #persist #enlist,277,57,282,0,"Los Angeles, CA",Wonky Wonk,604,,,FALSE
9.90425E+17,https://twitter.com/Vetivera24/status/990425232744767488,Sun Apr 29 02:59:11 +0000 2018,2018-04-29 02:59:11+00:00,Vetivera24,"RT @wonky_wonk: @michelleisawolf @ the WH Correspondents’ Dinner: 
“Mike Pense is what happens when Anderson Cooper isn’t gay.”

#WhiteHous…",retweet,,,,,0,,,,en,,,3,9.90424E+17,wonky_wonk,9.30213E+17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",111501949,Fri Feb 05 04:18:43 +0000 2010,FALSE,"Canadian patriot with a north american heart, loving all the energy generated by the times we live in UNTIL 2017 WHEN MR OBAMA LEFT OFFICE!",10151,201,175,42,"New Tecumseth, Ontario",Alma Blanca,34722,Eastern Time (US & Canada),http://www.thewilltobetrue.com,FALSE
9.90425E+17,https://twitter.com/walkerly/status/990425216097640453,Sun Apr 29 02:59:07 +0000 2018,2018-04-29 02:59:07+00:00,walkerly,RT @leaksonline: @michelleisawolf OMG u are totally killing it at the White House Correspondenrs dinner! #whcd | This is the ultimate Roast…,retweet,,whcd,,,0,,,,en,,,1,9.90421E+17,leaksonline,3016336095,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",21246473,Wed Feb 18 22:03:09 +0000 2009,FALSE,"hard core feminist & reader: central concerns: racism, misogyny, pluralism, affirmative action, art, Kamala 2020",32325,363,1857,1,,mc,13758,,,FALSE
9.90425E+17,https://twitter.com/Vetivera24/status/990425208233181185,Sun Apr 29 02:59:05 +0000 2018,2018-04-29 02:59:05+00:00,Vetivera24,"RT @wonky_wonk: @michelleisawolf @ the WH Correspondents’ Dinner:
“@SenateMajLdr isn’t here tonight. He had a prior engagement. He’s finall…",retweet,,,,,0,,,,en,,,4,9.90425E+17,wonky_wonk,9.30213E+17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",111501949,Fri Feb 05 04:18:43 +0000 2010,FALSE,"Canadian patriot with a north american heart, loving all the energy generated by the times we live in UNTIL 2017 WHEN MR OBAMA LEFT OFFICE!",10151,201,175,42,"New Tecumseth, Ontario",Alma Blanca,34722,Eastern Time (US & Canada),http://www.thewilltobetrue.com,FALSE
9.90425E+17,https://twitter.com/CribBoss/status/990425175274524672,Sun Apr 29 02:58:57 +0000 2018,2018-04-29 02:58:57+00:00,CribBoss,"RT @From_The_Porch: @michelleisawolf @JimmyKimmelLive @repostapp Speaking from rural America. Watched the #WHCD, you were awesome! THANK YO…",retweet,,WHCD,,,0,,,,en,,,3,9.90424E+17,From_The_Porch,7.54268E+17,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",317090188,Tue Jun 14 12:30:25 +0000 2011,FALSE,Creator/Owner of the #LibCrib.,9148,13990,620,203,In the Crib!,Russ Hayden,45047,Eastern Time (US & Canada),,FALSE
9.90425E+17,https://twitter.com/soyceman/status/990425130399514625,Sun Apr 29 02:58:46 +0000 2018,2018-04-29 02:58:46+00:00,soyceman,@michelleisawolf Loved it! #WHCD,original,,WHCD,,,0,michelleisawolf,,267856525,en,,,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",292552082,Tue May 03 20:53:04 +0000 2011,FALSE,I use these a lot 🍊🤡,18226,2289,2182,39,,Soyce,36711,Arizona,,FALSE
9.90425E+17,https://twitter.com/Nick_McGurk/status/990425126477975553,Sun Apr 29 02:58:46 +0000 2018,2018-04-29 02:58:46+00:00,Nick_McGurk,"@michelleisawolf 🙌🏻 #WHCD
Best since Norm Macdonald.",original,,WHCD,,,0,michelleisawolf,,267856525,en,,,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1471336435,Fri May 31 04:29:07 +0000 2013,FALSE,There is trouble till the robins come,39097,489,848,12,,I Want to Peelieve,31364,Eastern Time (US & Canada),,FALSE
9.90425E+17,https://twitter.com/CeleryCaraway/status/990425105015521280,Sun Apr 29 02:58:40 +0000 2018,2018-04-29 02:58:40+00:00,CeleryCaraway,RT @LFROSTNy: @michelleisawolf absolutely killed it tonight 🔥🔥🔥🔥. Hilarious set💯. So excited about ya Netflix series now! #WHCD #WhiteHouse…,retweet,,WHCD WhiteHouse,,,0,,,,en,,,3,9.90423E+17,LFROSTNy,31626456,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1257719485,Sun Mar 10 18:51:47 +0000 2013,FALSE,Multicultural through my life experience. Compulsive retweeter due to enduring culture shock.  No Lists Please.,20899,1303,1648,209,"San Francisco, CA",Celery Caraway,171645,Pacific Time (US & Canada),,FALSE
9.90425E+17,https://twitter.com/isolovethelord/status/990425094764810242,Sun Apr 29 02:58:38 +0000 2018,2018-04-29 02:58:38+00:00,isolovethelord,@michelleisawolf has ALL White House staff terrified to show up to work tomorrow #WHCD,original,,WHCD,,,1,michelleisawolf,,267856525,en,,,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",278831497,Fri Apr 08 02:02:18 +0000 2011,FALSE,Love of God 1st Mother & Grandmother so wanting unity of love throughout the world #I'm my brothers keeper,11221,565,482,22,"New York, NY",SheDoes,27738,,,FALSE
9.90425E+17,https://twitter.com/nonPCsports21/status/990424986895765505,Sun Apr 29 02:58:12 +0000 2018,2018-04-29 02:58:12+00:00,nonPCsports21,@michelleisawolf dang Wolfe was banging on Sanders etc. for their looks? I thought Wolfe looked liked  the missing chromosome version of Debbie Wasserman-Schultz. #WHCD,original,,WHCD,,,4,michelleisawolf,,267856525,en,,,1,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",7.27307E+17,Tue May 03 01:19:24 +0000 2016,FALSE,,2229,30,23,0,,Knuckles The Clown,2867,,,FALSE
9.90425E+17,https://twitter.com/janettwokay/status/990424979199086592,Sun Apr 29 02:58:10 +0000 2018,2018-04-29 02:58:10+00:00,janettwokay,RT @jiliberate: @michelleisawolf You were fantastic!  Thanks for being tough and saying what needed to be said. #WHCD,retweet,,WHCD,,,0,,,,en,,,1,9.90423E+17,jiliberate,7.63152E+17,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",18395215,Fri Dec 26 20:56:27 +0000 2008,FALSE,I'm an engineer & mom. Ruby Slippers & Enchanted Glass Sneakers are in my bag of tricks. #RegisteredIndependent; #GlassExplorers; #AMDRTP Alum,112564,7180,7790,215,Silicon Valley,janettwokay,221576,Pacific Time (US & Canada),http://page.is/janettwokay,FALSE
